,chapter,lemma,grammar,word_th_trans_en,freq,loan,hg_context
1201,О,очижи,N,Пасха,6,False,True
1202,О,очко,N,очко,1,True,False
1203,О,ош,A,город,9,False,False
1204,О,ошень,N,городской,9,False,False
1205,О,Орлова,"N, PN, famn",Орлова,3,True,False
1206,О,оцю,A,бошьшой; главный; старший,34,False,False
1207,О,ош,N,город,15,False,False
1208,О,ор,N,шуба,1,False,False
1209,О,опечатка,N,опечатка,1,True,False
1210,О,общественнай,A,общественный,1,False,False
1211,О,ов,"N, anim, hum",зять,1,False,False
1212,О,ов,"N, anim",зять,2,False,False
1213,О,офта,"N, anim, hum",медведь,2,False,False
1214,О,Огарёв,"N, PN, famn",Огарёв,1,True,False
1215,О,од,A,"молодой, новый",77,False,False
1216,О,общества,N,общество,1,False,False
1219,О,оду,ADV,снова; иначе; в другой раз,1,False,False
1221,О,он,N,сон,1,False,False
1222,О,одкстоптомс,"V, tr",обновить; омолодить,12,False,False
1223,О,одксши,N,молодость,1,False,False
1224,О,ода,N,ода,1,True,False
1225,О,область,N,область,1,True,False
1226,О,организация,N,организация,1,True,False
1227,О,обещандамс,"V, tr",обещать,1,False,False
1228,О,опапты,"V, tr",удушливый,1,False,True
1229,О,опаптомс,A,задушить,1,False,False
1231,О,омба,A,другой,1,False,False
1232,О,обжамс,"V, tr",обидеть,1,False,False
1233,О,Олег,"N, PN, persn",Олег,2,True,False
1234,О,олга,N,"жердь, слега",1,False,False
1235,О,Ольга,"N, PN, persn",Ольга,1,True,False
1236,О,октябрь,N,октябрь,1,True,False
1237,О,окончания,N,окончание,1,False,False
1238,О,озорник,"N, anim, hum",озорник,1,True,False
1239,О,озамс,"V, intr",сесть,2,False,False
1241,О,одукс,ADV,по-другому; заново,1,False,False
1242,О,оламс,"V, intr",полинять,1,False,False
1243,П,прамс,"V, intr",упасть,1,False,False
1244,П,права,N,право,1,False,False
1245,П,поэт,"N, anim, hum",поэт,7,True,False
1246,П,поэма,N,поэма,1,True,False
1247,П,поэзия,N,поэзия,3,True,False
1248,П,потмос,POST,нутро,1,False,False
1249,П,почта,N,почта,4,True,False
1250,П,похожай,A,похожий,1,False,False
1251,П,потямс,"V, tr",сосать,2,False,False
1252,П,потмоса,POST,нутро,1,False,False
1253,П,потма,"N, body",в,1,False,False
1254,П,Правда,"N, PN",Правда,10,True,False
1255,П,почф,N,мука,4,False,False
1256,П,праздник,N,праздник,3,True,False
1257,П,премьера,N,премьера,1,True,False
1259,П,прважамс,"V, tr",проводить,1,False,False
1260,П,предложения,N,предложение,1,False,False
1261,П,предприятия,N,предприятие,1,False,False
1262,П,президент,"N, anim, hum",президент,1,True,False
1263,П,премия,N,премия,1,True,False
1264,П,преподаватель,"N, anim, hum",преподаватель,1,True,False
1265,П,пресс-служба,N,пресс-служба,1,True,False
1266,П,привет,N,привет,1,True,False
1267,П,примамс,"V, tr",принять,4,False,False
1268,П,проблема,N,проблема,1,True,False
1269,П,программа,N,программа,6,True,False
1270,П,продукт,N,продукт,1,True,False
1274,П,поколения,N,поколение,3,False,False
1275,П,поремс,"V, tr",грызть,1,False,False
1276,П,повамс,"V, intr",пазуха,1,False,False
1277,П,повомс,"V, tr",попасть,1,False,False
1278,П,повомс,"V, intr",попасть,1,False,False
1279,П,повфтамс,"V, tr",повесить,1,False,False
1280,П,погода,N,погода,6,True,False
1281,П,пожалуйста,PART,пожалуйста,1,True,False
1282,П,поза,N,брага,6,False,False
1283,П,поиск,N,поиск,1,True,False
1284,П,пока,ADV,"пока, некоторое время",1,False,False
1285,П,покамс,"V, tr",работать; отплясывать; бить челом,1,False,False
1286,П,покаряв,A,"круглый; пухлый, упитанный; выпуклый",1,False,False
1287,П,покодемс,"V, tr","работать, трудиться",16,False,False
1288,П,покой,N,покой,1,True,False
1289,П,покойник,"N, anim, hum",покойник,1,True,False
1290,П,продуктовай,A,продуктовый,1,False,False
1291,П,покш,N,помпон,6,False,False
1292,П,поладкс,N,продолжение,1,False,False
1293,П,поладомс,"V, tr","заменить | удлинить, надставить",12,False,False
1295,П,полаксамс,"V, tr",дразнить,1,False,False
1296,П,полга,N,стая,3,False,False
1297,П,полесна,"N, anim, hum","непутёвый, посмешище",1,False,False
1298,П,политика,N,политика,1,True,False
1299,П,полковник,"N, anim, hum",полковник,1,True,False
1300,П,Поляна,N,Поляна | полено | поляна,2,False,False
1301,П,поляна,"N, PN, topn",Поляна | полено | поляна,2,False,False
1302,П,понда,"N, body","повесить, казнить",1,False,False
1303,П,пондамс,"V, tr","тело, туловище",1,False,False
1304,П,пора,N,роща,1,False,False
1305,П,потамс,"V, intr",отступать,1,False,False
1306,П,проект,N,проект,1,True,False
1307,П,пукшеня,"N, dim",мяско,1,False,False
1308,П,прокстонь,A,постоянный,1,False,False
1309,П,пухадемс,"V, tr",курить,2,False,False
1310,П,Пушкин,"N, PN, famn",Пушкин,5,True,False
1311,П,пуштомс,"V, tr",жарить,1,False,False
1312,П,пцтай,ADV,"почти, чуть не",2,False,False
1313,П,пчкамс,"V, intr",выздороветь,3,False,False
1314,П,пчкамс,PART,выздороветь,1,False,False
1315,П,пчкясь,"V, intr",усил. при глаголах со значением желательности,1,False,False
1316,П,пчкясь,PART,усил. при глаголах со значением желательности,1,False,False
1317,П,пшкядемс,"V, tr",сказать; предложить,2,False,False
1318,П,пьеса,N,пьеса,1,True,False
1319,П,пяденця,N,пятница,2,False,False
1320,П,пяк,ADV,"очень, сильно",49,False,False
1321,П,пяк-пяк,ADV,очень-очень,1,False,False
1322,П,пяле,N,половина,1,False,False
1323,П,пялемс,"V, tr",продырявить,1,False,False
1324,П,пялеве,N,полночь,1,False,False
1326,П,пялемс,N,"к, ко",1,False,False
1327,П,пяли,POST,половина,1,False,False
1328,П,пяль,"V, tr",продырявить,1,False,False
1329,П,пяльде,POST,"от, из, у, с",1,False,False
1330,П,пяльдемс,"V, tr","сучить, скрутить в одну нить",1,False,False
1331,П,пялькс,N,половинка,1,False,False
1332,П,пялькстомс,"V, intr",соревноваться,1,False,False
1333,П,пянакуд,N,русская печь,3,False,False
1334,П,пятна,N,пятно,1,False,False
1335,П,пяшкодемс,"V, tr",наполнить,2,False,False
1336,П,пяштень,A,ореховый,1,False,False
1337,П,пяштеня,"N, dim",орешек,1,False,False
1338,П,путы,"V, tr","тот, кто расставляет, кладёт, сажает",1,False,True
1339,П,прокс,ADV,"постоянно, всегда; совершенно",7,False,False
1340,П,путомс,N,"поставить, положить; посеять",1,False,False
1342,П,прокуратура,N,прокуратура,3,True,False
1343,П,простямс,"V, tr",простить,2,False,False
1344,П,Прохорова,"N, PN, famn",Прохорова,1,True,False
1345,П,пря,"N, body",голова,25,False,False
1347,П,пряса,POST,на,1,False,False
1349,П,пряста,POST,с,1,False,False
1350,П,пряма,PART,"как же, вот ещё",1,False,False
1351,П,пси,A,"жаркий, горячий",7,False,False
1352,П,пськиземс,"V, intr",страдать поносом,1,False,False
1353,П,пуводомс,"V, tr",мять,2,False,False
1354,П,пувордамс,"V, tr",повернуть; отжать,1,False,False
1355,П,пуд,N,пуд,1,True,False
1356,П,пов,"N, body",задушить,1,False,False
1357,П,пула,N,хвост,3,False,False
1358,П,пульхкомс,"V, intr","суетиться, возиться",1,False,False
1359,П,пуля,N,пуля,1,True,False
1360,П,пур,N,мел,1,False,False
1361,П,пурхц,"N, anim",поросёнок,1,False,False
1362,П,пуре,N,медовый квас,1,False,False
1363,П,пуром,"N, anim",овод,1,False,False
1364,П,пуром,N,овод,1,False,False
1365,П,пуромкс,"N, anim","собрание, митинг",1,False,False
1366,П,пуромкс,N,"собрание, митинг",2,False,False
1367,П,пурьхкя,N,морковь,1,False,False
1368,П,пусма,N,"пучок, связка",2,False,False
1369,П,Путин,"N, PN, famn",Путин,2,True,False
1370,П,путомс,"V, tr","поставить, положить; посеять",9,False,False
1371,П,путфкс,"V, tr","поставить, положить; посеять",1,False,False
1373,П,панга,N,гриб | катышки | панк,1,False,False
1374,П,плита,N,плита,1,True,False
1375,П,пача,N,блин,21,False,False
1376,П,пацяня,"N, dim, body",крылышко,1,False,False
1377,П,пацькамс,"V, tr",испачкать,1,False,False
1378,П,пациент,"N, anim, hum",пациент,1,True,False
1379,П,паспорт,N,паспорт,1,True,False
1380,П,парьхциень,N,"шёлковый, парчовый",1,False,False
1381,П,пачк,ADV,пополам; насквозь,2,False,False
1382,П,парьхци,A,"парча, шёлк",1,False,False
1383,П,парста,N,"хорошо, замечательно",1,False,False
1384,П,пар,ADV,пар,1,True,False
1385,П,пароль,PART,пар | пароль | хорошо бы,1,False,False
1386,П,пар,N,пар | пароль | хорошо бы,1,False,False
1388,П,панчфонь,N,цветочный,1,False,False
1389,П,парши,N,имущество; драгоценности; добро,2,False,False
1390,П,пачка,N,пачка,1,True,False
1391,П,пачкодемс,"V, intr",дойти; поспеть,8,False,False
1392,П,пачфтемс,"V, tr",доставить; сообщить,1,False,False
1393,П,пели,"V, intr",бояться,1,False,True
1394,П,пелемс,A,"боязливый, трусливый",1,False,False
1395,П,пелемс,"V, intr",бояться,6,False,False
1396,П,пей,"N, body",зуб,1,False,False
1397,П,пезфтамс,"V, tr",воткнуть,1,False,False
1398,П,пезомс,"V, intr","провалиться, погрузиться",2,False,False
1399,П,пеедемс,"V, intr",улыбыться; шутить,1,False,False
1400,П,педемс,"V, intr",прилипнуть,1,False,False
1401,П,пефтома,N,конец,1,False,False
1402,П,пе,A,"бесконечный, бескрайний",1,False,False
1403,П,петемс,"V, tr",починить,1,False,False
1404,П,пе,N,конец,1,False,False
1408,П,панчф,A,цветок,1,False,False
1409,П,панчф,N,цветок,22,False,False
1410,П,панцемс,"V, intr",гонять; бегать,1,False,False
1411,П,панжемс,"V, tr",открыть,16,False,False
1412,П,пал,N,гореть,1,False,False
1413,П,пакшкя,"N, dim",кусочек,1,False,False
1414,П,пакш,N,кусок,4,False,False
1415,П,пакся,N,поле,12,False,False
1416,П,пакарня,"N, dim, body",косточка,1,False,False
1417,П,паз,"N, supernat",божество (у эрзя),1,False,False
1418,П,павазу,A,счастливый,1,False,False
1419,П,павазу,N,счастье,1,False,True
1420,П,паваз,A,счастливый,1,False,False
1421,П,паваз,N,счастье,15,False,False
1422,П,паваз,"N, anim",счастье,1,False,False
1423,П,пава,N,пава,1,True,False
1424,П,павадомс,"V, intr",пухнуть,1,False,False
1425,П,павада,"N, anim",пава,1,False,False
1426,П,пава,A,"опухший, припухший",1,False,False
1427,П,паломс,"V, intr",мясо,1,False,False
1428,П,пелькс,N,опасность,2,False,False
1429,П,паламс,"V, tr",поцеловать,1,False,False
1432,П,панжа,N,открыть,1,False,False
1434,П,панемс,"V, tr",выгнать | гнать | испечь,2,False,False
1435,П,пандонь,"V, tr",горный | заплатить | заткнуть,1,False,False
1436,П,пандомс,A,горный | заплатить | заткнуть,1,False,False
1437,П,пандомс,"V, tr",взаймы | заплатить | заткнуть,1,False,False
1438,П,пандомда,ADV,взаймы | заплатить | заткнуть,1,False,False
1440,П,панда,N,гора | заплатить | заткнуть,1,False,False
1441,П,пангоня,"N, dim",грибок,1,False,False
1442,П,пангонь,A,грибной,1,False,False
1443,П,панк,"N, anim, hum",гриб | катышки | панк,1,False,False
1444,П,памятник,N,памятник,6,True,False
1445,П,паморькс,N,крошка,1,False,False
1446,П,плотник,"N, anim, hum",плотник,1,True,False
1447,П,пенгя,N,дрова,1,False,False
1448,П,педагогика,N,педагогика,6,True,False
1449,П,пе,"N, PN, topn",конец,1,False,False
1450,П,пингстонза,N,вовремя | время | обруч,1,False,False
1451,П,пинге,ADV,вовремя | время | обруч,1,False,False
1452,П,пинге,N,время | обруч,31,False,False
1453,П,пинге,"V, intr","вариться, печься | время | обруч",9,False,False
1454,П,пимс,N,"вариться, печься | время | обруч",9,False,False
1455,П,пильгоки,N,след,1,False,True
1456,П,пильге,"N, body",нога,1,False,False
1457,П,Пенза,N,Пенза,1,True,False
1458,П,пиламс,"V, tr",пилить,1,False,False
1459,П,пила,N,пила,1,True,False
1460,П,пикскя,"N, dim",верёвочка,1,False,False
1461,П,пизоня,"N, dim",гнёздышко,2,False,False
1462,П,пиземс,"V, intr","лить, моросить (о дожде)",2,False,False
1463,П,пиземня,"N, dim",дождик,1,False,False
1464,П,пиземонь,"V, intr",покраснеть от злости,1,False,False
1465,П,пиндолдомс,N,"блестеть, сверкать",1,False,False
1466,П,пиземомс,N,дождь,1,False,False
1467,П,пиндолды,"V, intr",налобное украшение из стекляруса,1,False,True
1468,П,Пиргуж,"N, PN, persn",Пиргуж,1,True,False
1469,П,планшет,N,планшет,1,True,False
1470,П,план,N,план,1,True,False
1471,П,пичефкс,N,"горе, несчастье; тревога; печаль",7,False,False
1472,П,пиченя,"N, dim",сосенка,1,False,False
1473,П,пичедемс,"V, tr",беспокоиться; заботиться; щипать,2,False,False
1474,П,пиче,N,сосна,7,False,False
1475,П,Пичай,"N, PN, persn",Пичай,2,True,False
1476,П,питниста,ADV,дорогой; ценный,1,False,False
1477,П,питни,A,дорого,1,False,False
1479,П,питнеда,N,цена,1,False,False
1480,П,питне,A,платный,1,False,False
1481,П,питне,N,цена,4,False,False
1482,П,Питер,"N, PN, topn",Питер,1,True,False
1483,П,писатель,"N, anim, hum",писатель,1,True,False
1484,П,пине,"N, anim",собака,5,False,False
1485,П,пизем,A,дождевой,1,False,False
1486,П,пиле,"N, body",ухо,3,False,False
1487,П,пизем,N,дождь,7,False,False
1488,П,Петербург,"N, PN, topn",Петербург,1,True,False
1490,П,Песня,"N, PN",Песня,2,True,False
1491,П,перямс,"V, tr",огородить,1,False,False
1492,П,переработка,N,переработка,1,True,False
1493,П,переня,"N, dim",огородик,1,False,False
1494,П,печать,N,печать,4,True,False
1495,П,пиземомс,"V, intr",покраснеть от злости,7,False,False
1496,П,пере,N,огород,1,False,False
1497,П,пеняндамс,"V, intr",жаловаться,1,False,False
1498,П,пенсия,N,пенсия,1,True,False
1499,П,пензамс,"V, intr",спросить,1,False,False
1500,П,Пенза,"N, PN, topn",Пенза,1,True,False
1502,П,пере,A,огород,1,False,False
1503,П,печка,N,зарезать,1,False,False
1504,П,перень,N,огородный,1,False,False
1505,П,печкомс,"V, tr",зарезать,1,False,False
1508,П,пизелонь,N,рябиновый,1,False,False
1509,П,пизел,A,рябина,1,False,False
1510,П,пизел,N,рябина,1,False,False
1511,П,пиза,N,"вариться, печься",1,False,False
1513,П,пижелдомс,"V, intr",зеленеть,1,False,False
1514,П,пимс,"V, intr",гнездо,1,False,False
1515,П,пиди,A,"жгучий, палящий",1,False,False
1516,П,пиди,"V, tr","жгучий, палящий",1,False,True
1517,П,пидемс,A,варить,1,False,False
1518,П,пидемс,"V, tr",варить,8,False,False
1519,П,пиво,N,пиво,1,True,False
1520,П,пива,N,пиво,1,False,False
1521,П,пзьгата,"N, anim",ласточка,1,False,False
1522,Р,рузонь,"N, anim, hum",русский,6,False,False
1523,Р,розьбанчф,N,василёк,1,False,False
1524,Р,ронга,N,"фигура, стан",1,False,False
1525,Р,Россия,"N, PN, topn",Россия,10,True,False
1526,Р,роштува,N,Рождество,2,False,False
1527,Р,рубрика,N,рубрика,1,True,False
1528,Р,руз,A,русский,6,False,False
1529,Р,розь,N,рожь,1,False,False
1530,Р,Рузаевка,"N, PN, topn",Рузаевка,5,True,False
1531,Р,рьвя,"N, anim, hum",жена,3,False,False
1532,Р,Рузмастор,"N, PN, topn",Россия,1,False,False
1533,Р,Руслан,"N, PN, persn",Руслан,2,True,False
1534,Р,Русов,"N, PN, famn",Русов,1,True,False
1535,Р,Русских,"N, PN, famn",Русских,1,True,False
1536,Р,Русь,"N, PN, topn",Русь,1,True,False
1537,Р,руця,N,платок,1,False,False
1538,Р,руцяня,"N, dim",платочек,1,False,False
1539,Р,рьвяямс,"V, intr",жениться,3,False,False
1540,Р,родина,"N, PN",родина,2,True,False
1541,Р,Рузаевскяй,"A, topn",Рузаевский,1,False,False
1542,Р,Родина,N,Родина,2,True,False
1543,Р,робота,N,работа,1,False,False
1544,Р,радива,N,радио,1,False,False
1545,Р,рана,N,рана,2,True,False
1546,Р,рамамс,"V, tr",купить,7,False,False
1548,Р,рамай,"N, anim, hum",купить,1,False,False
1549,Р,рама,N,купить,1,False,False
1550,Р,район,N,район,23,True,False
1551,Р,рай,N,рай,3,True,False
1552,Р,Раиса,"N, PN, persn",Раиса,3,True,False
1553,Р,разница,N,разница,1,True,False
1554,Р,раз,CONJ,"раз, если",1,False,False
1555,Р,радиопередача,N,радиопередача,1,True,False
1556,Р,равчт,N,грязное бельё,2,False,False
1557,Р,равжа,A,чёрный,4,False,False
1558,Р,работамс,"V, tr",работать,6,False,False
1560,Р,работа,N,работа,1,True,False
1561,Р,род,N,род,1,True,False
1562,Р,расход,N,расход,1,True,False
1563,Р,рахамс,"V, intr",смеяться,2,False,False
1565,Р,Рачков,"N, PN, famn",Рачков,1,True,False
1566,Р,РМ,"N, PN, topn",Республика Мордовия,1,False,False
1567,Р,рисунка,N,рисунок,1,False,False
1568,Р,ризф,N,"тоска, печаль",1,False,False
1569,Р,ризнамс,"V, intr",печалиться,1,False,False
1570,Р,рахси,"N, anim, hum",насмешник,1,False,True
1571,Р,ризнай,A,печалиться,1,False,False
1573,Р,ризназь,ADV,печалиться,1,False,False
1574,Р,республика,N,республика,6,True,False
1576,Р,реклама,N,реклама,1,True,False
1577,Р,редколлегия,N,редколлегия,1,True,False
1578,Р,редакция,N,редакция,2,True,False
1579,Р,Рая,"N, PN, persn",Рая,2,True,False
1580,Р,регион,N,регион,2,True,False
1581,Р,рдазу,A,грязный,1,False,False
1582,Р,рдаз,N,грязь,1,False,False
1583,Р,репер,"N, anim, hum",рэпер,1,False,False
1584,С,строчка,N,строчка,3,True,False
1585,С,стропила,N,стропило,1,False,False
1586,С,страшнай,A,страшный,1,False,False
1587,С,столица,N,столица,1,True,False
1588,С,стихотворения,N,стихотворение,2,False,False
1589,С,стирнят-якстернят,"N, anim, hum",девушки-красавицы,1,False,False
1590,С,стирь,"N, anim, hum",девушка; дочь,23,False,False
1591,С,стирня,"N, dim, anim, hum",девочка,13,False,False
1593,С,стряндамс,"V, intr",спохватиться; догадаться,1,False,False
1594,С,стирень,A,девичий,1,False,False
1595,С,стих,N,стих,7,True,False
1596,С,студент,A,студент,1,True,False
1597,С,сола,A,"талый, растаявший",1,False,False
1598,С,студень,N,студень,1,True,False
1599,С,студия,N,студия,2,True,False
1600,С,стукамс,"V, intr",стучать,3,False,False
1601,С,стямс,"V, intr",встать; стоять,2,False,False
1602,С,Стёпа,"N, PN, persn",Стёпа,7,True,False
1603,С,суббота,N,суббота,1,True,False
1604,С,сувамс,"V, intr",войти,14,False,False
1605,С,сувсемс,"V, intr",входить,2,False,False
1606,С,суд,N,кора | суд,1,False,False
1607,С,Суоми,"N, PN, topn",Суоми,2,True,True
1608,С,сур,A,палец,1,False,False
1609,С,сура,N,просо,1,False,False
1610,С,суронь,"N, body",просяной,1,False,False
1612,С,студентонь,"N, anim, hum",студенческий,1,False,False
1613,С,Стас,"N, PN, persn",Стас,1,True,False
1614,С,стада,N,стадо,1,False,False
1615,С,стане,ADV,так,8,False,False
1616,С,соламс,"V, intr",таять; раствориться,1,False,False
1618,С,солдат,"N, anim, hum",солдат,1,True,False
1619,С,сон,PRO,"он, она, оно",73,False,False
1620,С,сообщения,N,сообщение,1,False,False
1621,С,социальнай,A,социальный,1,False,False
1622,С,списка,N,список,1,False,False
1623,С,спортзал,N,спортзал,1,True,False
1624,С,спорямс,"V, intr",спорить,1,False,False
1625,С,сразу,ADV,сразу,1,True,False
1626,С,срхкамс,"V, intr",тронуться; начаться; бродить,3,False,False
1627,С,ссылка,N,ссылка,1,True,False
1628,С,Сургут,N,Сургут,1,True,False
1629,С,стай,"N, anim, hum",швея,1,False,False
1630,С,стамс,"V, tr",шить,1,False,False
1631,С,стак,ADV,просто так; так же; даром,1,False,False
1633,С,стака,A,тяжёлый,12,False,False
1635,С,стакаста,ADV,тяжёлый,1,False,False
1636,С,стакан,N,стакан,1,True,False
1637,С,стакши,A,будни,1,False,False
1638,С,стакшинь,N,будничный,1,False,False
1639,С,сталма,N,"тяжесть, вес; трудность",3,False,False
1640,С,стама,PRO,такой,5,False,False
1642,С,стамка,PRO,такой же,1,False,False
1645,С,станяк,ADV,и так,2,False,False
1646,С,сургуд,"N, PN, topn",напёрсток,1,False,False
1647,С,сява,PRO,коза,1,False,False
1648,С,сцена,N,сцена,1,True,False
1649,С,сялгадомс,"V, intr",ссориться,1,False,False
1650,С,сяльде,ADV,"потом, после",1,False,False
1651,С,сянгяря,A,зелёный,5,False,False
1652,С,сяпе,"N, body",желчный пузырь; желчь,2,False,False
1653,С,сяпи,A,горький,1,False,False
1654,С,сярядемс,N,болеть,1,False,False
1655,С,сярятьф,"V, intr","боль, больное место",1,False,False
1656,С,сяське,"N, anim",комар,1,False,False
1657,С,сяськома,N,победа,1,False,False
1658,С,сяськомс,"V, tr",победить,1,False,False
1660,С,сёксе,N,осень,15,False,False
1661,С,сёксе,A,осенний,2,False,False
1662,С,сякокс,ADV,всё равно; по-прежнему,2,False,False
1663,С,сёксень,N,осень,2,False,False
1664,С,сёпомс,"V, tr",скрыть,1,False,False
1665,С,сёра,N,"зерно, хлеб; урожай",2,False,False
1666,С,сёра,A,"зерно, хлеб; урожай",1,False,False
1667,С,сёронь,N,зерновой,1,False,False
1668,С,сёрма,N,письмо; грамота; узор; документ,5,False,False
1669,С,сёрма,A,письмо; грамота; узор; документ,1,False,False
1670,С,сёрмав,N,пёстрый,1,False,False
1671,С,сёрмав,A,писать,1,False,False
1672,С,сёрмадомс,"V, tr",пёстрый,1,False,False
1674,С,сёрмадомс,"N, anim, hum",писатель,1,False,False
1675,С,сёрмады,"V, tr",писать,1,False,True
1676,С,сёрмады,"N, anim, hum",писатель,2,False,True
1677,С,сёксенда,ADV,осенью,3,False,False
1678,С,сход,N,сход,1,True,False
1679,С,сяка,PRO,тот же самый; всё равно,7,False,False
1680,С,сявомс,"V, tr",взять,20,False,False
1681,С,сыр,N,"брага, которой жених и невеста угощают гостей | сыр",1,False,False
1682,С,ськамо,PRO,"один, в одиночку",6,False,False
1683,С,Сюваева,"N, PN, famn",Сюваева,1,True,False
1684,С,сюжет,N,сюжет,1,True,False
1685,С,сюк,PART,здравствуй,10,False,False
1686,С,сюконямс,"V, intr",поклониться,11,False,False
1687,С,сюкпря,PART,здравствуй,99,False,False
1688,С,сюне,A,"из-за, по причине, вследствие",1,False,False
1689,С,сюнеда,POST,"пасмурный, облачный",1,False,False
1690,С,сюра,"N, body",копчик | рог,2,False,False
1691,С,сюру,A,рогатый,1,False,False
1692,С,сюру-булу,A,рогатый; разветвлённый,1,False,False
1693,С,сюце,N,разрушение костной ткани,1,False,False
1694,С,сяда,NUM,сто,1,False,False
1695,С,сюцемс,"V, tr",ругать,1,False,False
1696,С,ся,PRO,"тот, та, то",26,False,False
1697,С,ся,"N, anim",взять,1,False,False
1699,С,ся,A,взять,1,False,False
1700,С,сявань,PRO,козий,1,False,False
1702,С,ся,NUM,сто,1,False,False
1703,С,сяда,PRO,"тот, та, то",1,False,False
1704,С,ся,ADV,"потому, из-за этого",2,False,False
1705,С,сянкса,PRO,"тот, та, то",2,False,False
1706,С,ся,ADVPRO,поэтому,5,False,False
1707,С,сяс,PRO,"тот, та, то",5,False,False
1708,С,сява,"N, anim",коза,6,False,False
1710,С,сокор,A,слепой,1,False,False
1711,С,сялдомс,"V, tr",осуждать; критиковать,1,False,False
1712,С,содамс,"V, tr",знать,67,False,False
1713,С,саты,"V, tr",догнать,2,False,True
1714,С,сатомс,PART,"довольно, хватит",2,False,False
1715,С,сатфкс,"V, tr","достижение, успех",1,False,False
1716,С,сатомс,N,догнать,1,False,False
1717,С,сатомс,"V, tr",догнать,1,False,False
1718,С,сатнемс,"V, tr",достигать,1,False,False
1719,С,Саша,"N, PN, persn",Саша,5,True,False
1720,С,сарда,N,заноза,1,False,False
1721,С,Саранскяй,"N, PN, topn",Саранск,43,False,False
1722,С,Саранск,"N, PN, topn",Саранск,29,True,False
1723,С,сараз,"N, anim",курица,1,False,False
1725,С,Сара,"N, PN, persn",Сара,1,True,False
1726,С,Санкт-Петербург,"N, PN, topn",Санкт-Петербург,3,True,False
1727,С,Саратов,"N, PN, topn",Саратов,1,True,False
1728,С,свадьба,N,свадьба,1,True,False
1729,С,свет,N,свет,1,True,False
1730,С,Света,"N, PN, persn",Света,3,True,False
1731,С,сельмованф,N,взгляд,1,False,False
1732,С,сельме,"N, body",глаз,5,False,False
1733,С,сельгомс,"V, tr",плюнуть,1,False,False
1734,С,селекционер,"N, anim, hum",селекционер,1,True,False
1735,С,секция,N,секция,1,True,False
1736,С,секс,N,секс,1,True,False
1737,С,сей,ADVPRO,сюда,1,False,False
1738,С,сезон,N,сезон,1,True,False
1739,С,сеель,"N, anim",ёж,2,False,False
1740,С,седь,N,доска | мост | уголь,2,False,False
1741,С,седикс-ваймокс,ADV,откровенно,1,False,False
1742,С,седь,"N, body",доска | мост | сердце | уголь,2,False,False
1743,С,седи,N,доска | мост | сердце | уголь,2,False,True
1744,С,седи,"N, body",сердце,23,False,True
1745,С,Светлана,"N, PN, persn",Светлана,3,True,False
1746,С,сандор,"N, body",хрящ,3,False,False
1747,С,сельмоведь,N,слеза,1,False,False
1748,С,Самсонов,"N, PN, famn",Самсонов,1,True,False
1749,С,самс,"V, intr",прийти | угодить; мочь,1,False,False
1751,С,сайт,N,сайт,8,True,False
1752,С,сал,N,соль,1,False,False
1753,С,сал,A,соль,1,False,False
1754,С,салу,N,солёный,1,False,True
1756,С,сазан,"N, anim",прийти,1,False,False
1758,С,саламс,"V, tr",украсть,1,False,False
1759,С,салава,ADV,тихо; тайно,1,False,False
1761,С,салавань,A,тайный,1,False,False
1762,С,сокамс,"V, tr",пахать,1,False,False
1763,С,салай,"N, anim, hum",вор,1,False,False
1764,С,сала,N,сало,1,False,False
1765,С,савор,A,"тихий, медленный",7,False,False
1767,С,сави,PREDIC,"надо, нужно",1,False,False
1769,С,самолёт,"N, transport",самолёт,1,True,False
1770,С,самогонка,N,самогон,1,False,False
1771,С,самогон,N,самогон,2,True,False
1772,С,Самара,"N, PN, topn",Самара,3,True,False
1774,С,саман,N,прийти,1,False,False
1775,С,самай,A,самый,1,False,False
1776,С,салня,"N, dim",соль,1,False,False
1777,С,салмокскя,"N, dim",иголка,1,False,False
1778,С,салмокс,N,игла,1,False,False
1779,С,салма,N,клёцки,1,False,False
1782,С,Савватьевич,"N, PN, patrn",Савватьевич,1,True,False
1783,С,самс,"N, body","жила, сухожилие",1,False,False
1784,С,сельмодемс,"V, intr",завидовать; сглазить,1,False,False
1785,С,сан,"V, intr",прийти,1,False,False
1786,С,сембе,PART,всё,5,False,False
1787,С,служба,N,служба,1,True,False
1788,С,словарь,N,словарь,1,True,False
1789,С,слава,"N, PN, persn",слава,1,True,False
1790,С,Слава,N,Слава,1,True,False
1791,С,Сияжар,"N, PN, persn",Сияжар,1,True,False
1792,С,сиянь,N,серебряный,1,False,False
1793,С,содамоши,N,знание,1,False,False
1794,С,сия,A,серебро,1,False,False
1795,С,сих,A,самый,1,False,False
1796,С,ситердемс,"V, intr","моросить, накрапывать",1,False,False
1797,С,сисем,"NUM, ord",семь,1,False,False
1798,С,сисем,NUM,семь,3,False,False
1799,С,сиреши,N,старость,1,False,False
1800,С,сиредемс,"V, intr","состариться, устареть",1,False,False
1801,С,сия,N,серебро,1,False,False
1802,С,смузь,N,"мудрость, ум",7,False,False
1803,С,смузю,A,"умный, мудрый",1,False,False
1804,С,Собчак,"N, PN, famn",Собчак,1,True,False
1805,С,сембе,PRO,всё,95,False,False
1807,С,содай,"N, anim, hum",знать,1,False,False
